experiment_order,experiment_folder,experiment_name,task_id,difficulty,test_examples,correct_test_examples,example_accuracy,task_correct,specificity_score,specificity_per_100_words,color_terms,spatial_terms,action_terms,object_terms,condition_terms,word_count,sentence_count,avg_sentence_length,hypothesis
2,4_good_hypo_program,High Quality Hypothesis + Program,150deff5,Easy,1,0,0.0,False,30,31.57894736842105,12,0,2,13,3,95,7,13.571428571428571,"Describing the input grid: A black grid contains a single grey object that can be interpreted as larger “rooms” connected by narrow “corridors.”
Describing the size of the output grid: The output grid dimensions are unchanged.
Describing how to transform the grid: Keep black background cells unchanged. Identify the maximal compact regions of the grey object that have thickness 2 in both directions, i.e. the room-like 2x2 square chunks, and color those cells teal 8. Color every grey cell that lies in a one-cell-wide corridor, bridge, or protruding line red 2."
2,4_good_hypo_program,High Quality Hypothesis + Program,178fcbfb,Easy,1,1,1.0,True,26,31.32530120481928,7,8,0,9,2,83,5,16.6,"Describing the input grid: The input contains colored point markers indicating selected rows and columns.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Use red 2 markers as column selectors and color those full columns red. Use all non-red markers, blue 1 and green 3, as row selectors and color those full rows with the marker’s color. Row selectors have priority over column selectors at intersections."
2,4_good_hypo_program,High Quality Hypothesis + Program,1c786137,Easy,1,1,1.0,True,14,18.181818181818183,2,2,1,7,2,77,3,25.666666666666668,"Describing the input grid: The input grid contains one complete, axis-aligned, single-color rectangular frame embedded in a larger noisy grid.
Describing the size of the output grid: The output grid is the height and width of that rectangle minus its border: frame height - 2 by frame width - 2.
Describing how to transform the grid: Find the monochrome rectangular outline, ignore the outline itself, and output exactly the cells strictly inside the rectangle, preserving their colors and positions."
2,4_good_hypo_program,High Quality Hypothesis + Program,1f0c79e5,Expert,1,0,0.0,False,35,29.166666666666668,13,2,5,12,3,120,6,20.0,"Describing the input grid: The input is a 9x9 grid containing one 2x2 non-black marker made of red cells and one other color.
Describing the size of the output grid: The output grid remains 9x9.
Describing how to transform the grid: Find the non-red color C. Replace the whole 2x2 marker area with color C, then copy that solid 2x2 square repeatedly in each diagonal direction indicated by a red cell’s corner position: top-left means northwest, top-right means northeast, bottom-left means southwest, and bottom-right means southeast. Continue copying until the copies leave the grid, clipping at the edges. All copied cells are color C; all other cells are black."
2,4_good_hypo_program,High Quality Hypothesis + Program,1f85a75f,Easy,1,1,1.0,True,18,19.35483870967742,1,0,4,9,4,93,3,31.0,"Describing the input grid: The input is a large black grid containing several non-black colors, where one color forms the target object and the other colors are scattered noise.
Describing the size of the output grid: The output grid is the tight bounding box around all cells of the least frequent non-black color.
Describing how to transform the grid: Count the total number of cells of each non-black color, select the color with the smallest count, discard all other colors, and crop to the smallest rectangle containing every cell of the selected color."
2,4_good_hypo_program,High Quality Hypothesis + Program,1f876c06,Easy,1,1,1.0,True,27,33.75,7,3,2,10,5,80,3,26.666666666666668,"Describing the input grid: The input is a 10x10 black grid containing several pairs of same-colored cells; each pair lies on a 45-degree diagonal.
Describing the size of the output grid: The output grid is the same 10x10 size as the input grid.
Describing how to transform the grid: For each color, find its two cells and draw the straight diagonal line segment connecting them, filling every black cell between them with that same color."
2,4_good_hypo_program,High Quality Hypothesis + Program,22168020,Medium,1,0,0.0,False,26,32.91139240506329,2,3,2,11,8,79,4,19.75,"Describing the input grid: The input grid contains one or more colored V-shaped or wedge-shaped outlines on a black background.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: For each row, if there are two cells of the same non-black color in that row, fill every black cell horizontally between those two colored cells with that same color. Leave all other cells unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,22eb0ac0,Easy,1,1,1.0,True,29,36.25,3,7,2,10,7,80,4,20.0,"Describing the input grid: The input is a 10x10 grid with colored cells placed only on the far left and far right edges, with black cells elsewhere.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: For each row, if the leftmost cell and rightmost cell are the same non-black color, fill the entire row with that color. Leave all other rows unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,239be575,Medium,2,2,1.0,True,30,43.47826086956522,15,0,0,13,2,69,5,13.8,"Describing the input grid: The grid contains black background cells, teal cells, and exactly two red 2x2 blocks.
Describing the size of the output grid: The output grid is 1x1.
Describing how to transform the grid: Treat teal cells as path cells using 4-directional adjacency. If any single connected teal component touches both red 2x2 blocks orthogonally, output [[8]]. Otherwise output [[0]]."
2,4_good_hypo_program,High Quality Hypothesis + Program,253bf280,Easy,1,1,1.0,True,36,42.35294117647059,7,5,3,15,6,85,5,17.0,"Describing the input grid: The input grid contains black background cells and some teal cells acting as markers.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: Keep all teal cells unchanged. For every pair of teal cells that lie in the same row or the same column, draw a straight green line through the black cells strictly between them. Do not draw anything between diagonal teal cells."
2,4_good_hypo_program,High Quality Hypothesis + Program,25d8a9c8,Medium,1,1,1.0,True,23,35.38461538461539,7,4,0,7,5,65,4,16.25,"Describing the input grid: The input is a 3x3 grid of colored cells.
Describing the size of the output grid: The output grid is also 3x3.
Describing how to transform the grid: For each row, if all 3 cells in that row have the same color, make the entire corresponding output row grey. Otherwise, make the entire corresponding output row black."
2,4_good_hypo_program,High Quality Hypothesis + Program,25ff71a9,Easy,2,2,1.0,True,23,30.666666666666664,4,3,1,11,4,75,3,25.0,"Describing the input grid: The input is a 3x3 grid containing some non-black cells of a single color.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Move every non-black cell down by exactly one row, keeping its column and color unchanged; cells moved from row 3 would fall off the grid, and all other cells become black."
