task_id,difficulty,hint,status,candidate_index,is_best,program,train_pass_all,train_correct_count,train_total_examples,train_accuracy,train_error,test_pass_all,test_correct_count,test_total_examples,test_accuracy,test_error,num_programs_requested,num_programs_parsed,fallback_used,error
7fe24cdd,Medium,Rotate around a certain point.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    n, m = g.shape
    out = np.zeros((2 * n, 2 * m), dtype=int)
    out[:n, :m] = g
    out[:n, m:] = np.where(g == 0, np.max(g), g)
    out[n:, :m] = np.where(g == np.max(g), 0, g)
    out[n:, m:] = np.flipud(np.where(g == 0, np.max(g), g))
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7fe24cdd,Medium,Rotate around a certain point.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    n, m = g.shape
    out = np.zeros((2 * n, 2 * m), dtype=int)
    out[:n, :m] = g
    out[:n, m:] = np.fliplr(g)
    out[n:, :m] = np.flipud(g)
    out[n:, m:] = g
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7fe24cdd,Medium,Rotate around a certain point.,ok,5,True,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    n, m = g.shape
    out = np.zeros((2 * n, 2 * m), dtype=int)
    out[:n, :m] = g
    out[:n, m:] = np.rot90(g, 3)
    out[n:, :m] = np.rot90(g, 1)
    out[n:, m:] = np.rot90(g, 2)
    return out",True,3,3,1.0,,True,1,1,1.0,,6,6,False,
7fe24cdd,Medium,Rotate around a certain point.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    n, m = g.shape
    out = np.zeros((2 * n, 2 * m), dtype=int)
    out[:n, :m] = g
    out[:n, m:] = g[::-1, ::-1]
    out[n:, :m] = g.T if n == m else np.flipud(g)
    out[n:, m:] = np.fliplr(g)
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
80af3007,Hard,The missing part of the large block determines the missing part of the small block.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    coords = np.argwhere(g != 0)
    if coords.size == 0:
        return g.copy()
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0) + 1
    sub = g[r0:r1, c0:c1]
    h, w = sub.shape
    bh = 3 if h % 3 == 0 else 1
    bw = 3 if w % 3 == 0 else 1
    if bh == 3 and bw == 3:
        return (sub.reshape(h // 3, 3, w // 3, 3).transpose(0, 2, 1, 3).reshape(h // 3 * w // 3, 9) if False else sub[::3, ::3] * 0 + np.where(sub.reshape(h // 3, 3, w // 3, 3).sum(axis=(1, 3)) > 0, 5, 0))
    if bh == 3:
        return np.where(sub.reshape(h // 3, 3, w).sum(axis=1) > 0, 5, 0)
    if bw == 3:
        return np.where(sub.reshape(h, w // 3, 3).sum(axis=2) > 0, 5, 0)
    return sub.copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
80af3007,Hard,The missing part of the large block determines the missing part of the small block.,ok,2,True,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    nz = np.argwhere(g == 5)
    if nz.size == 0:
        return g.copy()
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0) + 1
    sub = g[r0:r1, c0:c1]
    rows = []
    for i in range(0, sub.shape[0], 3):
        block = sub[i:i+3]
        if block.shape[0] < 3:
            continue
        rows.append((block.sum(axis=0) > 0).astype(int) * 5)
    return np.array(rows, dtype=int)",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
80af3007,Hard,The missing part of the large block determines the missing part of the small block.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    pts = np.argwhere(g == 5)
    if pts.size == 0:
        return g.copy()
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0) + 1
    sub = g[r0:r1, c0:c1]
    h, w = sub.shape
    if h % 3 == 0 and w % 3 == 0:
        out = np.zeros((h // 3 * 3, w // 3 * 3), dtype=int)
        for i in range(h // 3):
            for j in range(w // 3):
                tile = sub[i*3:(i+1)*3, j*3:(j+1)*3]
                out[i*3:(i+1)*3, j*3:(j+1)*3] = 5 if tile.any() else 0
        return out
    if h % 3 == 0:
        return np.vstack([(sub[i:i+3].sum(axis=0) > 0).astype(int) * 5 for i in range(0, h, 3)])
    if w % 3 == 0:
        return np.hstack([(sub[:, j:j+3].sum(axis=1) > 0).astype(int)[:, None] * 5 for j in range(0, w, 3)])
    return sub.copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
80af3007,Hard,The missing part of the large block determines the missing part of the small block.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    nz = np.argwhere(g != 0)
    if nz.size == 0:
        return g.copy()
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0) + 1
    sub = g[r0:r1, c0:c1]
    h, w = sub.shape
    if h % 3 == 0 and w % 3 == 0:
        out = np.zeros((h, w), dtype=int)
        for i in range(h // 3):
            for j in range(w // 3):
                if np.any(sub[i*3:(i+1)*3, j*3:(j+1)*3] == 5):
                    out[i*3:(i+1)*3, j*3:(j+1)*3] = 5
        return out
    if h % 3 == 0:
        return np.repeat((sub.reshape(h // 3, 3, w).any(axis=1)).astype(int) * 5, 1, axis=0)
    if w % 3 == 0:
        return np.repeat((sub.reshape(h, w // 3, 3).any(axis=2)).astype(int) * 5, 1, axis=1)
    return sub.copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
80af3007,Hard,The missing part of the large block determines the missing part of the small block.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    nz = np.argwhere(g == 5)
    if nz.size == 0:
        return g.copy()
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0) + 1
    sub = g[r0:r1, c0:c1]
    h, w = sub.shape
    if h % 3 == 0 and w % 3 == 0:
        rh, rw = h // 3, w // 3
        out = np.zeros((rh * 3, rw * 3), dtype=int)
        for i in range(rh):
            for j in range(rw):
                if sub[i*3:(i+1)*3, j*3:(j+1)*3].sum() > 0:
                    out[i*3:(i+1)*3, j*3:(j+1)*3] = 5
        return out
    if h % 3 == 0:
        return (sub.reshape(h // 3, 3, w).sum(axis=1) > 0).astype(int) * 5
    if w % 3 == 0:
        return (sub.reshape(h, w // 3, 3).sum(axis=2) > 0).astype(int) * 5
    return sub.copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
80af3007,Hard,The missing part of the large block determines the missing part of the small block.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    pts = np.argwhere(g != 0)
    if pts.size == 0:
        return g.copy()
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0) + 1
    sub = g[r0:r1, c0:c1]
    h, w = sub.shape
    if h % 3 == 0 and w % 3 == 0:
        out = np.zeros((h // 3 * 3, w // 3 * 3), dtype=int)
        for i in range(0, h, 3):
            for j in range(0, w, 3):
                block = sub[i:i+3, j:j+3]
                out[i:i+3, j:j+3] = 5 if np.count_nonzero(block) else 0
        return out
    if h % 3 == 0:
        blocks = sub.reshape(h // 3, 3, w)
        return np.where(blocks.any(axis=1), 5, 0)
    if w % 3 == 0:
        blocks = sub.reshape(h, w // 3, 3)
        return np.where(blocks.any(axis=2), 5, 0)
    return sub.copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
88a10436,Easy,The gray point is the center point for pasting.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    h, w = g.shape
    out = g.copy()

    nz = np.argwhere(g != 0)
    if len(nz) == 0:
        return out

    # Find the unique non-1/2/3 marker color if present; otherwise use all nonzero cells as a pattern.
    vals = g[g != 0]
    marker = None
    for v in np.unique(vals):
        if v not in (1, 2, 3):
            marker = int(v)
            break

    if marker is None:
        return out

    mr, mc = np.argwhere(g == marker)[0]

    # Extract the smallest bounding box containing colors 1,2,3.
    pts = np.argwhere(np.isin(g, [1, 2, 3]))
    if len(pts) == 0:
        return out
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    pattern = g[r0:r1 + 1, c0:c1 + 1]

    ph, pw = pattern.shape

    # Place the pattern so that its top-left aligns with the marker position.
    if mr + ph <= h and mc + pw <= w:
        out[mr:mr + ph, mc:mc + pw] = np.where(pattern != 0, pattern, out[mr:mr + ph, mc:mc + pw])
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
88a10436,Easy,The gray point is the center point for pasting.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid, dtype=int)
    out = g.copy()
    h, w = g.shape

    # Identify the ""stamp"" as the connected nonzero component containing colors 1,2,3.
    coords = np.argwhere(np.isin(g, [1, 2, 3]))
    if coords.size == 0:
        return out

    rmin, cmin = coords.min(axis=0)
    rmax, cmax = coords.max(axis=0)
    stamp = g[rmin:rmax + 1, cmin:cmax + 1]

    # Find the single marker color not in {1,2,3}
    marker_positions = np.argwhere((g != 0) & (~np.isin(g, [1, 2, 3])))
    if marker_positions.size == 0:
        return out
    mr, mc = marker_positions[0]

    sh, sw = stamp.shape
    # Copy stamp to marker position if it fits.
    if mr + sh <= h and mc + sw <= w:
        out[mr:mr + sh, mc:mc + sw] = np.where(stamp != 0, stamp, out[mr:mr + sh, mc:mc + sw])
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
88a10436,Easy,The gray point is the center point for pasting.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    h, w = g.shape
    out = g.copy()

    # Use the nonzero pattern excluding the singleton marker as a tile.
    nonzero = np.argwhere(g != 0)
    if len(nonzero) == 0:
        return out

    # marker is the unique color appearing once and not among 1,2,3 if possible
    unique, counts = np.unique(g[g != 0], return_counts=True)
    marker = None
    for u, c in zip(unique, counts):
        if c == 1 and u not in (1, 2, 3):
            marker = int(u)
            break
    if marker is None:
        return out

    mr, mc = np.argwhere(g == marker)[0]

    # Build tile from the minimal rectangle containing all colors except the marker.
    mask = (g != 0) & (g != marker)
    pts = np.argwhere(mask)
    if len(pts) == 0:
        return out
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    tile = g[r0:r1 + 1, c0:c1 + 1]

    th, tw = tile.shape
    if mr + th <= h and mc + tw <= w:
        region = out[mr:mr + th, mc:mc + tw]
        region[tile != 0] = tile[tile != 0]
        out[mr:mr + th, mc:mc + tw] = region
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
88a10436,Easy,The gray point is the center point for pasting.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid, dtype=int)
    out = g.copy()
    h, w = g.shape

    # Find the pattern made by colors 1,2,3.
    pts = np.argwhere(np.isin(g, [1, 2, 3]))
    if pts.size == 0:
        return out
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    pattern = g[r0:r1 + 1, c0:c1 + 1]

    # Find the marker color (the only nonzero color not in the pattern set)
    vals = np.unique(g[g != 0])
    marker = None
    for v in vals:
        if v not in (1, 2, 3):
            marker = int(v)
            break
    if marker is None:
        return out

    mr, mc = np.argwhere(g == marker)[0]

    # Place pattern one row below the marker, aligned to marker column.
    pr, pc = mr + 1, mc
    ph, pw = pattern.shape
    if pr + ph <= h and pc + pw <= w:
        out[pr:pr + ph, pc:pc + pw] = np.where(pattern != 0, pattern, out[pr:pr + ph, pc:pc + pw])
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
88a10436,Easy,The gray point is the center point for pasting.,ok,5,True,"# candidate 5
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid, dtype=int)
    out = g.copy()
    h, w = g.shape

    # Determine the source object as the smallest bounding box containing colors 1,2,3.
    src = np.argwhere(np.isin(g, [1, 2, 3]))
    if src.size == 0:
        return out
    r0, c0 = src.min(axis=0)
    r1, c1 = src.max(axis=0)
    obj = g[r0:r1 + 1, c0:c1 + 1]

    # Marker is any other nonzero singleton.
    candidates = np.argwhere((g != 0) & (~np.isin(g, [1, 2, 3])))
    if candidates.size == 0:
        return out
    mr, mc = candidates[0]

    # Copy the object so that its top-left corner is at the marker cell.
    oh, ow = obj.shape
    rr, cc = mr, mc
    if rr + oh <= h and cc + ow <= w:
        out[rr:rr + oh, cc:cc + ow] = np.where(obj != 0, obj, out[rr:rr + oh, cc:cc + ow])
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
88a10436,Easy,The gray point is the center point for pasting.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid, dtype=int)
    out = g.copy()
    h, w = g.shape

    # Find the repeated motif: the connected shape of colors 1,2,3.
    motif_cells = np.argwhere(np.isin(g, [1, 2, 3]))
    if len(motif_cells) == 0:
        return out
    rmin, cmin = motif_cells.min(axis=0)
    rmax, cmax = motif_cells.max(axis=0)
    motif = g[rmin:rmax + 1, cmin:cmax + 1]

    # Find the single marker cell (color not in 1,2,3).
    nz = np.argwhere(g != 0)
    marker_pos = None
    for r, c in nz:
        if g[r, c] not in (1, 2, 3):
            marker_pos = (r, c)
            break
    if marker_pos is None:
        return out

    mr, mc = marker_pos
    mh, mw = motif.shape

    # Stamp motif directly below the marker, preserving existing nonzero cells.
    tr, tc = mr + 1, mc
    if tr + mh <= h and tc + mw <= w:
        sub = out[tr:tr + mh, tc:tc + mw]
        sub[motif != 0] = motif[motif != 0]
        out[tr:tr + mh, tc:tc + mw] = sub
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
8eb1be9a,Easy,Repeat the pattern with consistent spacing.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    rows = np.where(np.any(g != 0, axis=1))[0]
    if len(rows) == 0:
        return g
    r0, r1 = rows[0], rows[-1]
    pattern = g[r0:r1 + 1]
    h = g.shape[0]
    out = np.zeros_like(g)
    for i in range(h):
        out[i] = pattern[(i - r0) % pattern.shape[0]]
    return out",True,2,2,1.0,,True,1,1,1.0,,6,6,False,
8eb1be9a,Easy,Repeat the pattern with consistent spacing.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    nonzero_rows = np.where(np.any(g != 0, axis=1))[0]
    if nonzero_rows.size == 0:
        return g
    top = nonzero_rows[0]
    block = g[top:]
    h = g.shape[0]
    out = np.zeros_like(g)
    for i in range(h):
        out[i] = block[i % block.shape[0]]
    return out",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
8eb1be9a,Easy,Repeat the pattern with consistent spacing.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    nz_rows = np.where(np.any(g != 0, axis=1))[0]
    if nz_rows.size == 0:
        return g
    first = nz_rows[0]
    last = nz_rows[-1]
    motif = g[first:last + 1]
    out = np.tile(motif, (g.shape[0] // motif.shape[0] + 1, 1))[:g.shape[0]]
    return out",False,1,2,0.5,,True,1,1,1.0,,6,6,False,
8eb1be9a,Easy,Repeat the pattern with consistent spacing.,ok,4,True,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    rows = np.where(np.any(g != 0, axis=1))[0]
    if rows.size == 0:
        return g
    r0, r1 = rows[0], rows[-1]
    period = r1 - r0 + 1
    out = np.zeros_like(g)
    for i in range(g.shape[0]):
        src = r0 + ((i - r0) % period)
        out[i] = g[src]
    return out",True,2,2,1.0,,True,1,1,1.0,,6,6,False,
